created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Feb 28 23:27:01 +0000 2024;1,76298E+18;@FOODFESS2 Kebesaran apinya nder jadinya minyak ny udah panas bangett;0;0;0;0;in;1,65738E+18;1,76298E+18;naspadjaya;https://twitter.com/naspadjaya/status/1762982769842638928
Wed Feb 28 23:26:51 +0000 2024;1,76298E+18;Heeseung kita sama bgt🥹 aku juga gabisa tidur kalo ga meluk atau pegang sesuatu, gabisa tidur juga kalo lampunya hidup soalnya terang bgt jadi malah panas;0;0;0;0;in;1,42031E+18;1,76298E+18;peachypfvv;https://twitter.com/peachypfvv/status/1762982726058254617
Wed Feb 28 23:26:33 +0000 2024;1,76298E+18;@LaPosta_Ecu @AnderssonBoscan De seguro tu si sabias todo, pobre y triste mojigato, si esos manes de los delincuentes son tus panas, ahora te haces el dolido, el q dice pobre villavicencio;0;0;0;0;es;1,1813E+18;1,76292E+18;VanessaTobar20;https://twitter.com/VanessaTobar20/status/1762982652779405375
Wed Feb 28 23:26:24 +0000 2024;1,76298E+18;@foireplay panas njir disini tadi;0;0;0;0;in;1,71796E+18;1,76296E+18;nasvtc;https://twitter.com/nasvtc/status/1762982614426964191
Wed Feb 28 23:26:13 +0000 2024;1,76298E+18;Panas eh pagi ni;0;0;0;0;tl;1037011591;1,76298E+18;qstnlnjsmn;https://twitter.com/qstnlnjsmn/status/1762982566196294006
Wed Feb 28 23:24:34 +0000 2024;1,76298E+18;@chroniclea3 setuju bahkan trotoar pun gk ada atap jadi panas kali kalau jalan kaki, ini mah salah anies;0;0;0;0;in;1,74785E+18;1,76268E+18;i__one21;https://twitter.com/i__one21/status/1762982154525712770
Wed Feb 28 23:23:55 +0000 2024;1,76298E+18;Que cool cuando me encuentro a mis panas y les gusta el color que tengo 🤙🏼 amo Cuyagua;0;0;0;0;es;1,38836E+18;1,76298E+18;majo27991;https://twitter.com/majo27991/status/1762981990276501643
Wed Feb 28 23:23:41 +0000 2024;1,76298E+18;"@convomf Gw ada juga temen cewed yg gini, karena gw ga mood nelpon, alhasil gw denger dah tuh sambil misuh2 VN LAMA BGT ANJ, CAPE, AAAAA PANAS KUPING AAAA HUHAAAAAAA"" PLS""";0;0;0;0;in;1,3128E+18;1,76271E+18;tawatttann;https://twitter.com/tawatttann/status/1762981930319143315
Wed Feb 28 23:22:54 +0000 2024;1,76298E+18;lanjut nanti siang yes jadi buzzernya mata gue panas bgt;0;2;0;0;in;9,88905E+17;1,76298E+18;jaesuhpaws;https://twitter.com/jaesuhpaws/status/1762981734042472746
Wed Feb 28 23:23:40 +0000 2024;1,76298E+18;"Makan gratis untuk anak sekolah.  'Tuh liat Jepang aja udh nerapin pemberian makan gratis untuk anak sekolah  JPO tidak beratap.  ""Jepang teroooos yg diliat.  Pdahal jkt tuh panas bener2 g ngertiin bangsa sendiri. Yg penting bagus dan instagramable""""";0;0;0;0;in;1,09879E+18;1,76298E+18;Syuppa1;https://twitter.com/Syuppa1/status/1762981924396810737
Wed Feb 28 23:22:45 +0000 2024;1,76298E+18;pad! yg di pondok putri jawara, ada yg punya air panas gak?🥺 buat bikin mie😖;0;0;0;0;in;1,20946E+18;1,76298E+18;DraftAnakUnpad;https://twitter.com/DraftAnakUnpad/status/1762981696381862002
Wed Feb 28 23:21:23 +0000 2024;1,76298E+18;@YaBoiF18 @herricahyadi Tapi JPO beratap semisal panas ttp panas dan kalau hujan tetep licin krn sisa air hujan yg terbawa alas kaki atau payung yg dilipat, ditambah sesak krn banyak yg jadiin JPO buat berteduh. Solusinya ya bawa payung masing2 biar bisa nyebrang saat panas dan hujan dgn nyama 😁👍;1;1;0;9;in;1,41618E+18;1,76277E+18;Yasssmin96;https://twitter.com/Yasssmin96/status/1762981349638775014
Wed Feb 28 23:21:14 +0000 2024;1,76298E+18;Gue kalo motoran harus pake masker njir panas disini;0;0;0;0;in;1,26842E+18;1,76298E+18;luvvluvy;https://twitter.com/luvvluvy/status/1762981314138153101
Wed Feb 28 23:20:50 +0000 2024;1,76298E+18;@OwnedbySona @TheFool_00_ @feralmkls @lorensky20 No te preocupes, es así normalmente, somos panas asjdajs. Pero el es fan de lotm, y yo fan de tbate akjaja asi que es comun esto;0;1;0;1;es;1,49736E+18;1,76291E+18;Kirox25;https://twitter.com/Kirox25/status/1762981212732137881
Wed Feb 28 23:20:48 +0000 2024;1,76298E+18;@Alvamech19 Denada mi amigo!!! Aquí yo y tus panas te estamos apoyando para que sigas tu sueño!!! Jeje! Fue todo un placer ayudarte ^w^ https://t.co/cYS3mfJ7yK;0;0;0;1;es;1,64479E+18;1,76298E+18;TheForestCL;https://twitter.com/TheForestCL/status/1762981203437564319
Wed Feb 28 23:20:44 +0000 2024;1,76298E+18;@canoodleflyy Enak dong gak panas;0;1;0;0;in;579796639;1,76297E+18;dafiq_dafuq;https://twitter.com/dafiq_dafuq/status/1762981187260465361
Wed Feb 28 23:20:30 +0000 2024;1,76298E+18;ni apasi anjrit berdiri lama dikit panas dingin anjir;0;0;0;0;in;1,1211E+18;1,76298E+18;miniemanymoo;https://twitter.com/miniemanymoo/status/1762981130746446334
Wed Feb 28 23:20:26 +0000 2024;1,76298E+18;@sbyfess 1997 belom nder wkwk;0;0;0;0;in;469052385;1,76298E+18;pandachan28;https://twitter.com/pandachan28/status/1762981113285497004
Wed Feb 28 23:20:23 +0000 2024;1,76298E+18;@MoniPalaciosZ @jcarreraandrade Deja el show q son panas y tienen pacto;0;0;0;0;es;1,46584E+18;1,76285E+18;monicanaht;https://twitter.com/monicanaht/status/1762981101662851425
Wed Feb 28 23:19:57 +0000 2024;1,76298E+18;Menjelajah Zona Petualangan di Kolam Air Panas Walini Ciwidey: Sensasi Hangat Berpadu Adrenalin  https://t.co/4PeXPgCopr https://t.co/BY4whGdB67;0;0;0;1;in;243365764;1,76298E+18;Gusdur1973;https://twitter.com/Gusdur1973/status/1762980992523145295
Wed Feb 28 23:19:56 +0000 2024;1,76298E+18;thermostatnya rusak awoakwok dh panas tp gabisa mutus arus;0;0;0;1;in;1,37246E+18;1,76298E+18;starkozzz;https://twitter.com/starkozzz/status/1762980988261675143
Wed Feb 28 23:19:41 +0000 2024;1,76298E+18;@starfess SEEFFORTLESS ITU?! udah liat beberapa kali tapi tetep amaze  (kata orang yang minum obatnya harus dilumerin pake air panas dulu);0;0;0;0;in;1,44463E+18;1,76282E+18;flovescoups;https://twitter.com/flovescoups/status/1762980925124780278
Wed Feb 28 23:18:44 +0000 2024;1,76298E+18;"@mickeystoreeid @tanyakanrl aduh panas""""";0;0;0;0;in;1,71534E+18;1,76272E+18;wecallitsosweet;https://twitter.com/wecallitsosweet/status/1762980685663662397
Wed Feb 28 23:17:46 +0000 2024;1,76298E+18;@Jesulinythomas @Ynrs5 Not bad, not bad at all;0;0;0;0;en;1,17816E+18;1,76297E+18;201Mega;https://twitter.com/201Mega/status/1762980441043140850
Wed Feb 28 23:17:33 +0000 2024;1,76298E+18;kemarin aku mulai make up jam 7 pagi, aku buat berangkat kerja naik motor, kena panas, gak touch sama sekali tapi make up masih stay gak geser dan gak cakey💖 https://t.co/ciC5fyB197;0;1;0;1;in;1,15547E+18;1,76298E+18;tarochococookie;https://twitter.com/tarochococookie/status/1762980388933427495
Wed Feb 28 23:17:01 +0000 2024;1,76298E+18;Ga bisa dibandingin sama negara 4 musim deh kayaknya. Panas terik juga paling 1/2 bulan aja. Itu pun kadang anginnya masih dingin. Ujan pun jarang hujan badai gitu. Seringnya spraying doang. Lah Jakarta panas hampir sepanjang taun. Hujan badai sering juga.;0;1;0;0;in;56356553;1,76298E+18;sarach_k;https://twitter.com/sarach_k/status/1762980252803043763
Wed Feb 28 23:16:57 +0000 2024;1,76298E+18;otaknya kosong;0;0;0;0;in;2470473421;1,76298E+18;panassspesial;https://twitter.com/panassspesial/status/1762980234293547333
Wed Feb 28 23:16:26 +0000 2024;1,76298E+18;nyesel ga beli merch kaos jg, krn merch gw di jkt kayak dlmnya bulu dan panas😭;0;0;0;0;in;43307233;1,76298E+18;dinyanya;https://twitter.com/dinyanya/status/1762980104681239007
Wed Feb 28 23:16:18 +0000 2024;1,76298E+18;lagi demam, badan serasa gg di badan panas dingin dikuat2 in ngebahas soal prediksi ujian sekolah 40 soal, di kuat2 in pergi kerja, dikuat2 in ngajar soal prediksi. Selesai itu jadi senang juga soalnya yg diajar ngerti sm mereka jg senang aku kasih jawaban semua soa prediksinya🥺;0;0;0;0;in;1,24789E+18;1,76298E+18;HelmitaaSUN;https://twitter.com/HelmitaaSUN/status/1762980073345593855
Wed Feb 28 23:16:06 +0000 2024;1,76298E+18;@NalarNatural @narkosun Neraka itu panas tapi banyak yang doyan 🤣;0;1;0;4;in;1940286342;1,76279E+18;skullxhunters;https://twitter.com/skullxhunters/status/1762980023517221270
Wed Feb 28 23:15:51 +0000 2024;1,76298E+18;sudahka nonton solo leveling  dan termotivasika buat workout lagi. semoga bukanji panas tai ayam.;0;0;0;0;in;1,52379E+18;1,76298E+18;Cbrasiii;https://twitter.com/Cbrasiii/status/1762979959382085923
Wed Feb 28 23:15:44 +0000 2024;1,76298E+18;@lunes no acepto este mongoliquismo de ninguno de mis panas;0;0;0;0;es;147198234;1,76284E+18;viccphoria;https://twitter.com/viccphoria/status/1762979931695260000
Wed Feb 28 23:15:30 +0000 2024;1,76298E+18;Sekarang tengah musim panas… boleh cuba guna cool fever spray ni https://t.co/VZ1fW07JhI .. ni benda wajib ada masa balik kampung… kalau tak fuh panas betul serba tak kena jadinya… https://t.co/AoUDAPxnyJ;0;0;0;0;in;1,7386E+18;1,76298E+18;Mohd_Taufiq92;https://twitter.com/Mohd_Taufiq92/status/1762979869187768515
Wed Feb 28 23:15:14 +0000 2024;1,76298E+18;panas bgt goblok;0;0;0;0;in;1,38416E+18;1,76298E+18;buhaos;https://twitter.com/buhaos/status/1762979805014950394
Wed Feb 28 23:15:01 +0000 2024;1,76298E+18;Echo por mi pana @javicito3000  lo quiero mucho a mis panas :3 https://t.co/4RLMorTnCp;0;1;1;6;es;1,75005E+18;1,76298E+18;UltraT_01;https://twitter.com/UltraT_01/status/1762979749159170457
Wed Feb 28 23:14:38 +0000 2024;1,76298E+18;@FOODFESS2 apinya kebesaran / minyak udah terlalu panas;0;0;0;0;in;1,49015E+18;1,76298E+18;tr19nk;https://twitter.com/tr19nk/status/1762979652673642855
Wed Feb 28 23:14:28 +0000 2024;1,76298E+18;"@hyunjinundip @undipmenfess kak mau tanya, ss woolworths kerasa bikin panas ga? terus setelah dipake ada white cast nya ga? ga ada wangi gtu kan?""";0;1;0;0;in;1,57862E+18;1,76213E+18;archmagewoman;https://twitter.com/archmagewoman/status/1762979612072751585
Wed Feb 28 23:13:59 +0000 2024;1,76298E+18;@JayscFaibregas Aku sokmo beli The Black Sambal pedas manje² je. Makan nasi panas telur dadar nge sambal tu rase nok tubik air mate doh. Sambal bilis garing Che Nor jaddi gok.;0;1;0;0;in;51999458;1,76279E+18;miroasyrav;https://twitter.com/miroasyrav/status/1762979490102436245
Wed Feb 28 23:13:55 +0000 2024;1,76298E+18;Pueden comentar panas? https://t.co/r37WDVGzc4;1;51;3;55;es;1,4238E+18;1,76298E+18;SirLanc36;https://twitter.com/SirLanc36/status/1762979472175759703
Wed Feb 28 23:13:54 +0000 2024;1,76298E+18;@Dennysiregar7 Ketika salah nya ds, memilih kamar dgn para begundal dan menikmatinya sambil dielus berhala sesemb@hannya, panas bin kesal, itu pasti😀😀😀😀;0;1;0;0;in;1,3083E+18;1,76286E+18;verryjudo;https://twitter.com/verryjudo/status/1762979468690468968
Wed Feb 28 23:12:27 +0000 2024;1,76298E+18;@udimien @j3mblunk @ummuibnrizq @bangZhack86 @gibran_tweet Lu mah sok iye dan sok pinter, panas ih liat orng bnyk omong gini;0;0;0;0;in;1,61885E+18;1,76245E+18;vrasraya16;https://twitter.com/vrasraya16/status/1762979102603260158
Wed Feb 28 23:11:48 +0000 2024;1,76298E+18;@bacolumbia @chroniclea3 idih manja banget dahal buat nyebrang doang, cuma lewat bentar gamau kena panas dan hujan;0;0;0;1;in;1,6939E+18;1,76268E+18;soxoson;https://twitter.com/soxoson/status/1762978941076488499
Wed Feb 28 23:11:36 +0000 2024;1,76298E+18;Kalau siang panas banget, kl ujan lantainya jadi makin licin. Aneh emang konsepnya 😂🤣;0;0;0;0;in;886500440;1,76298E+18;JosefD777;https://twitter.com/JosefD777/status/1762978891621413212
Wed Feb 28 23:11:08 +0000 2024;1,76298E+18;@DJoker_GinOngs @TeddGus Kenapa ? Panas ya? Wkakaka;0;0;0;0;in;1,72877E+18;1,76283E+18;GhinaZahra92;https://twitter.com/GhinaZahra92/status/1762978771446181941
Wed Feb 28 23:10:57 +0000 2024;1,76298E+18;@m11nju ga mempan keknya deh mereka kan selalu panas liat illit sukses 🤭;0;0;0;0;in;1,62106E+18;1,76297E+18;seonniz;https://twitter.com/seonniz/status/1762978724419641567
Wed Feb 28 23:10:51 +0000 2024;1,76298E+18;suhu dingin berembun, uap panas berembun 😊😊😊😊😊;0;0;0;0;in;1,58146E+18;1,76298E+18;hhareshlya;https://twitter.com/hhareshlya/status/1762978700461830166
Wed Feb 28 23:10:46 +0000 2024;1,76298E+18;anjggg kenapasih ditaro di X1 😞😞😞😞😞😞 panas bejir 😞😞😞😞😞;0;2;0;0;in;1,41278E+18;1,76298E+18;niijeen;https://twitter.com/niijeen/status/1762978681763549694
Wed Feb 28 23:10:06 +0000 2024;1,76298E+18;@bellheree Maooooo;0;0;0;0;und;1,07942E+18;1,76288E+18;eskopimelepuh;https://twitter.com/eskopimelepuh/status/1762978510099071304
Wed Feb 28 23:10:01 +0000 2024;1,76298E+18;@S4N_W1B1 Aku jg udh panas;0;0;0;0;in;248522334;1,76284E+18;helen_hasibuan;https://twitter.com/helen_hasibuan/status/1762978489572225128
Wed Feb 28 23:09:45 +0000 2024;1,76298E+18;Ayer me invitaron al avant premier de duna 2 y no pude ir, hoy me regalan entradas para mañana, me quieren mucho mis panas 🫶;0;0;0;2;es;1497082448;1,76298E+18;FraanTillar;https://twitter.com/FraanTillar/status/1762978424514130212
Wed Feb 28 23:09:29 +0000 2024;1,76298E+18;@ebiipurai ⭐;0;0;0;0;qme;1,07942E+18;1,76298E+18;eskopimelepuh;https://twitter.com/eskopimelepuh/status/1762978356998598896
Wed Feb 28 23:08:42 +0000 2024;1,76298E+18;Tolonkkk baru jam 10 ini tapi puncak panasnya 3 jam lagi. Sekarang udah panas bangettttt https://t.co/7MYlUtFhJq;0;0;0;1;in;28302169;1,76298E+18;stefanyvonne;https://twitter.com/stefanyvonne/status/1762978159170142587
Wed Feb 28 23:08:41 +0000 2024;1,76298E+18;@Casuadll entah, karna ini kota panas jdi kalo hujan ga pernah berasa dingin;0;0;0;1;in;2758457991;1,76298E+18;lixueasa;https://twitter.com/lixueasa/status/1762978157144244238
Wed Feb 28 23:08:40 +0000 2024;1,76298E+18;@kombuchacoffe enggaaa, panas banget;0;1;0;0;in;1,66899E+18;1,76297E+18;cuppcackes;https://twitter.com/cuppcackes/status/1762978152769581500
Wed Feb 28 23:08:12 +0000 2024;1,76298E+18;@lixueasa itu hujan panas?;0;1;0;0;in;7,70096E+17;1,76298E+18;Casuadll;https://twitter.com/Casuadll/status/1762978035110957139
Wed Feb 28 23:07:57 +0000 2024;1,76298E+18;@kerlyjuleysi @bonelsy @ZoomEcuador La universidades deben gestionar bien los recursos, reciben millones y millones para tener secretarias para la secretaria de la secretaria y  aparte los puestos a los panas  y familia, trabajan ahí desde el conserje hasta altos cargos, y como escudo siempre los estudiantes;0;0;0;1;es;1,12039E+18;1,76259E+18;andresc78146528;https://twitter.com/andresc78146528/status/1762977971537600516
Wed Feb 28 23:07:52 +0000 2024;1,76298E+18;@fckfaster Deresss;0;0;0;0;en;1,07942E+18;1,76298E+18;eskopimelepuh;https://twitter.com/eskopimelepuh/status/1762977948007911691
Wed Feb 28 23:07:27 +0000 2024;1,76298E+18;Panas 🤝 https://t.co/g6dyivzS7C;0;0;0;0;es;1,2804E+18;1,76298E+18;MarisolChitox;https://twitter.com/MarisolChitox/status/1762977845855355121
Wed Feb 28 23:07:07 +0000 2024;1,76298E+18;lebih suka keluar malam, hening lebih sepi dan ga panas;0;0;0;0;in;1,24732E+18;1,76298E+18;ailuaf;https://twitter.com/ailuaf/status/1762977761227149732
Wed Feb 28 23:06:25 +0000 2024;1,76298E+18;lagian tiap pdo bikin konten sama cewek kenapasi panas banget orang-orang? ouroad bond is THAT strong dan lu masi takut those girls on pdo's contents ada sesuatu sama pdo? gua lebi percaya hitler mati di garut sih;0;0;0;0;in;1,35861E+18;1,76298E+18;jworakatur;https://twitter.com/jworakatur/status/1762977584285876545
Wed Feb 28 23:04:20 +0000 2024;1,76298E+18;@pipis Lokasi jpo² tanpa atap ini ada di sekitar stasiun mrt. Jd saat hujan / panas bgt, yg adem ya nyebrang lewat underpass. Gaperlu tap kartu, tinggal nyebrang aja.  Nah jpo 'cantik' ini sih menurutku emang fungsinya buat wisata ya 😂😂.  Fungsi aslinya tergantikan oleh underpass mrt;0;0;0;0;in;1,53223E+18;1,76271E+18;Seulseolsae;https://twitter.com/Seulseolsae/status/1762977059687796801
Wed Feb 28 23:04:11 +0000 2024;1,76298E+18;Gua jg setuju trotoar dan JPO beratap, apalagi ini Batam pohon gede2 ditebangin buat lebarin jln dan trotoar harusnya bisa buat adem2 kaga ada atep mane kalo siang panas terik banget. Tapi jaminan beratap ga da kriminalitas ini yg susah, halte aje dah mulai ada gembel stay disitu;0;0;0;0;in;150530605;1,76298E+18;adhie_tholha;https://twitter.com/adhie_tholha/status/1762977023348404263
Wed Feb 28 23:04:02 +0000 2024;1,76298E+18;Yo y unos panas creamos una organización O.M.F O.rganizacion que M.olesta mujeres F.eministas Todos los que den like sabré que son miembros de O.M.F;0;0;0;0;es;1,7449E+18;1,76298E+18;gatocagando456;https://twitter.com/gatocagando456/status/1762976984554967257
Wed Feb 28 23:03:57 +0000 2024;1,76298E+18;@IinMo6 @Yattie2023 @TeddGus Emangnya kalian aja yg boleh komen,dibilang panas pula katanya 😂😂😂😂😂,justru kita sebagai kubu pemenang kasih tau bahwa kelakuan kalian itu kayak anak bocah tantrum 😂😂😂😂😂;0;1;0;1;in;9,9376E+17;1,76283E+18;LordZeus2018;https://twitter.com/LordZeus2018/status/1762976962468012364
Wed Feb 28 23:03:19 +0000 2024;1,76298E+18;skrg gue tau knp kebanyakan cewe tuh kl pas punya rumah yg paling bagus dapurnua, soalnya emg masak tuh panas bgt dan harus mood bagus bjir. bnr kata mertua w, masakan enak atau engga semua tergantung dari ✨mood✨;0;1;0;1;in;462803000;1,76298E+18;anakuningan;https://twitter.com/anakuningan/status/1762976806586683503
Wed Feb 28 23:03:05 +0000 2024;1,76298E+18;@flaminhooot Kasur jadi makin posesip;0;0;0;0;in;1,07942E+18;1,76298E+18;eskopimelepuh;https://twitter.com/eskopimelepuh/status/1762976748185203003
Wed Feb 28 23:01:53 +0000 2024;1,76298E+18;@floxweur Rani 🌧🌧🌧🌧;0;0;0;0;in;1,07942E+18;1,76298E+18;eskopimelepuh;https://twitter.com/eskopimelepuh/status/1762976442747617644
Wed Feb 28 23:02:15 +0000 2024;1,76298E+18;Kemaren lewat sini dan memang se gerah itu abis turun TJ trus turunin jembatan ini. Panasnya pollll, kalo lg panas cuacanya. Kalo bagus bilang bagus, kalo jelek ya jelek aja ga usah di bela2 pak Anies nya. Busettt...;0;0;0;0;in;82816155;1,76298E+18;AbrarWahab;https://twitter.com/AbrarWahab/status/1762976535815004527
Wed Feb 28 23:01:09 +0000 2024;1,76298E+18;@convomfs jalan kalo gak panas;0;0;0;0;in;1,2696E+18;1,76286E+18;elsseunim;https://twitter.com/elsseunim/status/1762976260438069543
Wed Feb 28 22:59:20 +0000 2024;1,76298E+18;@ebiipurai Bangett;0;0;0;0;hu;1,07942E+18;1,76297E+18;eskopimelepuh;https://twitter.com/eskopimelepuh/status/1762975800557789631
Wed Feb 28 22:59:10 +0000 2024;1,76298E+18;gue yg panas ini mah https://t.co/jBfWgsTRdX;0;0;0;0;in;1,68295E+18;1,76298E+18;cheyeoniw;https://twitter.com/cheyeoniw/status/1762975761492013060
Wed Feb 28 22:57:27 +0000 2024;1,76298E+18;@owloveable Iya lagi, mana ujannya lama;0;0;0;0;in;1,07942E+18;1,76297E+18;eskopimelepuh;https://twitter.com/eskopimelepuh/status/1762975329592004931
Wed Feb 28 22:57:15 +0000 2024;1,76298E+18;@Gust_Neg BENAR2 MUSIM PANAS HARUS BELI BEK TENGAH BARU,TERLALU SERING PENYERANG LAWAN NEMVAK KE ONANA.VAMOS ONANA;0;0;0;0;in;1,20623E+18;1,76296E+18;bakhri93;https://twitter.com/bakhri93/status/1762975277297418530
Wed Feb 28 22:57:12 +0000 2024;1,76298E+18;Aprovechamos para volveros a recomendar a los panas brasileños de @beisebolmafora. Tremendo trabajo hacen para divulgar el béisbol, sobre todo de sus panitas.  Así que ya sabéis, un follow, que no cuesta nada. Como no cuesta entender lo que dicen en sus tweets.;0;0;1;3;es;2415749820;1,76298E+18;FansMLBSpain;https://twitter.com/FansMLBSpain/status/1762975265603350762
Wed Feb 28 22:57:12 +0000 2024;1,76298E+18;@sosmedkeras Itu klau diterusin keluar dri situ nnti mati yg 2 itu, yakin gw klau dh panas kek gt;0;0;0;0;in;1,71864E+18;1,76248E+18;SutiknoSam18730;https://twitter.com/SutiknoSam18730/status/1762975264743809424
Wed Feb 28 22:57:01 +0000 2024;1,76298E+18;@TeddGus Ada kecurangan, masih nasi panas Diaporkan ke Bawaslu, jadi nasi di goreng Dilaporkan ke MK, dimakan rame2 Dan hasilnya hanya jadi t*i Masuk sapiteng Dan menguap begitu saja;0;0;0;0;in;221609353;1,76283E+18;mk_alkaff;https://twitter.com/mk_alkaff/status/1762975219139150000
Wed Feb 28 22:56:25 +0000 2024;1,76298E+18;Habis beli share in jar nya carasun yg ijo buat suami aku, 1st impression pemakaian cocok sih yaa gada keluhan yg gimana2  Pernah beli yg kuning sachet, di suami ga cocok, di muka akupun panas 😂;0;0;0;0;in;136932929;1,76298E+18;anaumum;https://twitter.com/anaumum/status/1762975067871547589
Wed Feb 28 22:56:00 +0000 2024;1,76297E+18;@ALBERTOACOSTAB Todos estos 6 años se encargaron de desprestigiar sin importarles que el país caiga en la inmundicia tarea de ratas, el subir el IVA, condonar deundas al fisco de panas y familia, recortes presupuestarios, etc… eso no le da puntos vacona 💩🐷;0;0;0;0;es;269618550;1,76282E+18;hipocrisifranci;https://twitter.com/hipocrisifranci/status/1762974961935782380
Wed Feb 28 22:55:45 +0000 2024;1,76297E+18;Necesito panas solteros que esten activo pa la vuelta cuando indique;0;0;0;0;es;2955485424;1,76297E+18;Angelbox18;https://twitter.com/Angelbox18/status/1762974898828304599
Wed Feb 28 22:55:27 +0000 2024;1,76297E+18;@tidurpenting Panas bgttt;0;1;0;0;in;1365566886;1,76297E+18;pikunann;https://twitter.com/pikunann/status/1762974826418123083
Wed Feb 28 22:55:12 +0000 2024;1,76297E+18;Coba lain kali ketika kalian merasakan panas jakarta, coba tengok temperatur di termometer ruang ataupun di HP.  Itu seringkali cuma macem.. 31, 33, 34.. Ternyata bukan suhu 42 celcius misalnya.  Berbeda dgn kondisi Bangkok. Disana memang lebih mungkin utk mencapai 40C.;0;0;0;0;in;778692608;1,76281E+18;akubukanako;https://twitter.com/akubukanako/status/1762974762131919218
Wed Feb 28 22:54:12 +0000 2024;1,76297E+18;@mackinprof I’ve had a bunch of patients that can’t get the drugs lose 30-40 lbs with high protein diet and HR goal counseling. Guess what no heart attacks from the protein. If you’re not educating patients on lifestyle modification you’re doing it wrong;0;1;0;2;en;1,56745E+18;1,76295E+18;KentonPanas;https://twitter.com/KentonPanas/status/1762974512486707611
Wed Feb 28 22:53:58 +0000 2024;1,76297E+18;smoga bsk panas plisss🙏🏻🙏🏻🙏🏻;0;0;0;0;in;1,65743E+18;1,76297E+18;aicneroz;https://twitter.com/aicneroz/status/1762974453280153779
Wed Feb 28 22:53:10 +0000 2024;1,76297E+18;No voy a ser precisamente yo el que critique a un hombre infiel o a un promiscuo, pero ¿Por qué tantos panas construyen un patrimonio con sus esposas durante años y después lo despilfarran en la calle con otras mujeres como a quien se le escapa un tiro?  ¡PÉSIMA GERENCIA!;0;0;3;5;es;9,41219E+17;1,76297E+18;Albertoperna;https://twitter.com/Albertoperna/status/1762974252670562625
Wed Feb 28 22:52:17 +0000 2024;1,76297E+18;Ya ga heran sih kalo sekarang badan panas, beberapa hari kemarin juga udah nahanin badan biar ga bener2 drop;0;0;0;0;in;490201212;1,76297E+18;ryanalfani;https://twitter.com/ryanalfani/status/1762974029491974173
Wed Feb 28 22:51:06 +0000 2024;1,76297E+18;@chroniclea3 tolong kalo punya otak dipake, even ada atapnya setelah turun dari jpo kan tetep panas atau hujan😮‍💨;0;0;0;0;in;1,5542E+18;1,76268E+18;Consistency1420;https://twitter.com/Consistency1420/status/1762973729796370655
Wed Feb 28 22:50:50 +0000 2024;1,76297E+18;Semoga berjalan dengan tertib aman damai.  Tp sy patut curiga karena kondisi masih panas akan ada demo ke istana. Karena ada tuntutan ygvsalah sasaran:  1. Cabut UU omnibus Law ini bukan ranah pemerintah tp DPR &amp  MK 2. Tegakkan pemilu bersih ini jg ranahnya penyelenggara pemilu;0;0;0;0;in;9,06303E+17;1,76297E+18;YurisAbrori;https://twitter.com/YurisAbrori/status/1762973661500502275
Wed Feb 28 22:50:20 +0000 2024;1,76297E+18;@CarinosoCatador @robertsw69 yo le digo eso a los panas en mi trabajo que una fufa cobra 100$ y se hechan a reir.;0;0;0;0;es;1,63684E+18;1,76294E+18;jan_parley2;https://twitter.com/jan_parley2/status/1762973539403989409
Wed Feb 28 22:49:48 +0000 2024;1,76297E+18;Perempat Final Piala FA kali ini dijamin bakal berlangsung panas! 🔥 https://t.co/T50lwaJaXh;0;0;0;1;in;7,69142E+17;1,76297E+18;pwitbty;https://twitter.com/pwitbty/status/1762973402925867052
Wed Feb 28 22:49:44 +0000 2024;1,76297E+18;bisa-bisa nya trotoar pake atap, gimana masyarakat mau menikmati dimensi ruang kalo gini. kalah sama org jepang yg 4 musim, yg musim panas bisa 40' dan musim salju bisa dingin banget. kacau nih pemerintah nya;0;0;0;1;in;1,15723E+18;1,76297E+18;wiyokoo;https://twitter.com/wiyokoo/status/1762973386282811812
Wed Feb 28 22:49:22 +0000 2024;1,76297E+18;@herricahyadi Liat kondisi iklim kita lah harus nya, Panas dan hujan jdi alahkan baik nya tidak mementingkan aspek kerennya saja. Mungkin klo hujan dan panas bisa kluar sndiri tuh atao nya kaya stadion2 gede;0;0;0;0;in;1,64561E+18;1,76277E+18;FauziAbdil76784;https://twitter.com/FauziAbdil76784/status/1762973293269876948
Wed Feb 28 22:48:50 +0000 2024;1,76297E+18;@RheinaHerlina Semangkok bakso kuah panas yg pedaass 🌋😍;0;0;0;0;in;88125314;1,76277E+18;yuk_pastiwin;https://twitter.com/yuk_pastiwin/status/1762973159660372448
Wed Feb 28 22:48:41 +0000 2024;1,76297E+18;Claramente todo normal XDDDD;0;0;0;2;es;1,17816E+18;1,76297E+18;201Mega;https://twitter.com/201Mega/status/1762973121068314673
Wed Feb 28 22:48:24 +0000 2024;1,76297E+18;Loh loh ada yg panas dan laporin gaji saya 😅;0;0;0;0;in;1,11474E+18;1,76297E+18;txthatiku;https://twitter.com/txthatiku/status/1762973052059725967
Wed Feb 28 22:47:54 +0000 2024;1,76297E+18;@wrote_a_post Dingin, dingin sekali. Panas, pnas skli;0;1;0;0;in;1,51876E+18;1,76297E+18;miroecles;https://twitter.com/miroecles/status/1762972923881787413
